County_State,Number_Insured,NInsured_CI_LowerBound,NInsured_CI_UpperBound,Number_Uninsured,NUninsured_CI_LowerBound,NUninsured_CI_UpperBound,time,State_Code,County_Code
"benson, nd",4892,4790,4994,952,850,1054,2015,38,005
"billings, nd",696,684,708,88,76,100,2015,38,007
"bottineau, nd",4508,4439,4577,584,515,653,2015,38,009
"bowman, nd",2400,2366,2434,278,244,312,2015,38,011
"burke, nd",1709,1683,1735,211,185,237,2015,38,013
"burleigh, nd",71840,71311,72369,4929,4400,5458,2015,38,015
"cass, nd",136750,135739,137761,11180,10169,12191,2015,38,017
"cavalier, nd",2525,2489,2561,295,259,331,2015,38,019
"dickey, nd",3510,3463,3557,388,341,435,2015,38,021
"divide, nd",1741,1720,1762,164,143,185,2015,38,023
"dunn, nd",3531,3469,3593,508,446,570,2015,38,025
"eddy, nd",1598,1573,1623,195,170,220,2015,38,027
"emmons, nd",2162,2125,2199,298,261,335,2015,38,029
"foster, nd",2410,2382,2438,221,193,249,2015,38,031
"golden valley, nd",1317,1300,1334,138,121,155,2015,38,033
"grand forks, nd",53766,53213,54319,4907,4354,5460,2015,38,035
"grant, nd",1440,1402,1478,299,261,337,2015,38,037
"griggs, nd",1448,1425,1471,194,171,217,2015,38,039
"hettinger, nd",1745,1718,1772,204,177,231,2015,38,041
"kidder, nd",1682,1655,1709,217,190,244,2015,38,043
"lamoure, nd",2764,2722,2806,340,298,382,2015,38,045
"logan, nd",1199,1173,1225,206,180,232,2015,38,047
"mchenry, nd",4297,4235,4359,513,451,575,2015,38,049
"mcintosh, nd",1674,1646,1702,226,198,254,2015,38,051
"mckenzie, nd",10678,10509,10847,1330,1161,1499,2015,38,053
"mclean, nd",6820,6728,6912,785,693,877,2015,38,055
"mercer, nd",6771,6695,6847,595,519,671,2015,38,057
"morton, nd",23354,23106,23602,2096,1848,2344,2015,38,059
"mountrail, nd",8013,7856,8170,1281,1124,1438,2015,38,061
"nelson, nd",1899,1873,1925,194,168,220,2015,38,063
"oliver, nd",1364,1348,1380,121,105,137,2015,38,065
"pembina, nd",4945,4882,5008,527,464,590,2015,38,067
"pierce, nd",2829,2784,2874,362,317,407,2015,38,069
"ramsey, nd",8250,8140,8360,912,802,1022,2015,38,071
"ransom, nd",3903,3859,3947,373,329,417,2015,38,073
"renville, nd",1926,1905,1947,155,134,176,2015,38,075
"richland, nd",11822,11709,11935,958,845,1071,2015,38,077
"rolette, nd",10491,10250,10732,2399,2158,2640,2015,38,079
"sargent, nd",2814,2783,2845,240,209,271,2015,38,081
"sheridan, nd",798,782,814,132,116,148,2015,38,083
"sioux, nd",3320,3247,3393,589,516,662,2015,38,085
"slope, nd",563,556,570,56,49,63,2015,38,087
"stark, nd",25907,25631,26183,2162,1886,2438,2015,38,089
"steele, nd",1339,1322,1356,146,129,163,2015,38,091
"stutsman, nd",14652,14502,14802,1262,1112,1412,2015,38,093
"towner, nd",1509,1482,1536,219,192,246,2015,38,095
"traill, nd",5809,5753,5865,449,393,505,2015,38,097
"walsh, nd",7506,7391,7621,1052,937,1167,2015,38,099
"ward, nd",55547,55009,56085,4884,4346,5422,2015,38,101
"wells, nd",2703,2668,2738,288,253,323,2015,38,103
"williams, nd",29487,29130,29844,2801,2444,3158,2015,38,105
"adams, oh",20876,20632,21120,2145,1901,2389,2015,39,001
"allen, oh",76208,75564,76852,6108,5464,6752,2015,39,003
"ashland, oh",37847,37412,38282,4045,3610,4480,2015,39,005
"ashtabula, oh",71290,70559,72021,6975,6244,7706,2015,39,007
"athens, oh",44456,43953,44959,4132,3629,4635,2015,39,009
"auglaize, oh",35325,35045,35605,2360,2080,2640,2015,39,011
"belmont, oh",49014,48611,49417,3684,3281,4087,2015,39,013
"brown, oh",32598,32231,32965,3330,2963,3697,2015,39,015
"butler, oh",291868,289785,293951,23673,21590,25756,2015,39,017
"carroll, oh",20170,19945,20395,1993,1768,2218,2015,39,019
"champaign, oh",29466,29216,29716,2231,1981,2481,2015,39,021
"clark, oh",100132,99285,100979,8631,7784,9478,2015,39,023
"clermont, oh",159952,158767,161137,12017,10832,13202,2015,39,025
"clinton, oh",31760,31468,32052,2558,2266,2850,2015,39,027
"columbiana, oh",74961,74246,75676,7098,6383,7813,2015,39,029
"coshocton, oh",26845,26536,27154,2792,2483,3101,2015,39,031
"crawford, oh",31003,30711,31295,2601,2309,2893,2015,39,033
"cuyahoga, oh",944811,940161,949461,80109,75459,84759,2015,39,035
"darke, oh",38715,38363,39067,3269,2917,3621,2015,39,037
"defiance, oh",28761,28480,29042,2373,2092,2654,2015,39,039
"delaware, oh",162072,161317,162827,6923,6168,7678,2015,39,041
"erie, oh",55739,55295,56183,3927,3483,4371,2015,39,043
"fairfield, oh",118182,117377,118987,8088,7283,8893,2015,39,045
"fayette, oh",21523,21296,21750,1928,1701,2155,2015,39,047
"franklin, oh",988170,982485,993855,99694,94009,105379,2015,39,049
"fulton, oh",32777,32487,33067,2528,2238,2818,2015,39,051
"gallia, oh",22010,21764,22256,2174,1928,2420,2015,39,053
"geauga, oh",69534,68825,70243,6989,6280,7698,2015,39,055
"greene, oh",122799,121972,123626,7874,7047,8701,2015,39,057
"guernsey, oh",29416,29132,29700,2542,2258,2826,2015,39,059
"hamilton, oh",626212,622606,629818,50791,47185,54397,2015,39,061
"hancock, oh",58128,57702,58554,3865,3439,4291,2015,39,063
"hardin, oh",22428,22140,22716,2403,2115,2691,2015,39,065
"harrison, oh",11246,11132,11360,985,871,1099,2015,39,067
"henry, oh",21052,20877,21227,1550,1375,1725,2015,39,069
"highland, oh",32126,31781,32471,3056,2711,3401,2015,39,071
"hocking, oh",21420,21214,21626,1819,1613,2025,2015,39,073
"holmes, oh",29362,28568,30156,8397,7603,9191,2015,39,075
"huron, oh",44550,44103,44997,4187,3740,4634,2015,39,077
"jackson, oh",24519,24227,24811,2535,2243,2827,2015,39,079
"jefferson, oh",48341,47923,48759,3781,3363,4199,2015,39,081
"knox, oh",43626,43163,44089,4199,3736,4662,2015,39,083
"lake, oh",172481,171257,173705,13063,11839,14287,2015,39,085
"lawrence, oh",45910,45452,46368,3977,3519,4435,2015,39,087
"licking, oh",130850,129799,131901,10241,9190,11292,2015,39,089
"logan, oh",34784,34485,35083,2729,2430,3028,2015,39,091
"lorain, oh",230514,229039,231989,16125,14650,17600,2015,39,093
"lucas, oh",332644,330285,335003,28344,25985,30703,2015,39,095
"madison, oh",30423,30138,30708,2457,2172,2742,2015,39,097
"mahoning, oh",167384,166103,168665,13736,12455,15017,2015,39,099
"marion, oh",45325,44911,45739,3681,3267,4095,2015,39,101
"medina, oh",138950,138055,139845,8874,7979,9769,2015,39,103
"meigs, oh",17049,16845,17253,1761,1557,1965,2015,39,105
"mercer, oh",31594,31340,31848,2183,1929,2437,2015,39,107
"miami, oh",79060,78389,79731,6248,5577,6919,2015,39,109
"monroe, oh",10113,9998,10228,997,882,1112,2015,39,111
"montgomery, oh",394527,391720,397334,35818,33011,38625,2015,39,113
"morgan, oh",10655,10532,10778,1036,913,1159,2015,39,115
"morrow, oh",27029,26792,27266,2117,1880,2354,2015,39,117
"muskingum, oh",64957,64401,65513,5273,4717,5829,2015,39,119
"noble, oh",8546,8458,8634,744,656,832,2015,39,121
"ottawa, oh",29249,29021,29477,1967,1739,2195,2015,39,123
"paulding, oh",14361,14212,14510,1247,1098,1396,2015,39,125
"perry, oh",27745,27461,28029,2549,2265,2833,2015,39,127
"pickaway, oh",41472,41154,41790,2878,2560,3196,2015,39,129
"pike, oh",21050,20806,21294,2183,1939,2427,2015,39,131
"portage, oh",121617,120705,122529,9019,8107,9931,2015,39,133
"preble, oh",30923,30608,31238,2785,2470,3100,2015,39,135
"putnam, oh",26823,26630,27016,1682,1489,1875,2015,39,137
"richland, oh",85342,84552,86132,7466,6676,8256,2015,39,139
"ross, oh",55248,54744,55752,4533,4029,5037,2015,39,141
"sandusky, oh",45545,45163,45927,3229,2847,3611,2015,39,143
"scioto, oh",55875,55329,56421,4906,4360,5452,2015,39,145
"seneca, oh",40932,40561,41303,3248,2877,3619,2015,39,147
"shelby, oh",38595,38300,38890,2591,2296,2886,2015,39,149
"stark, oh",279003,277085,280921,22386,20468,24304,2015,39,151
"summit, oh",412676,410009,415343,33505,30838,36172,2015,39,153
"trumbull, oh",146760,145486,148034,13492,12218,14766,2015,39,155
"tuscarawas, oh",68556,67835,69277,6796,6075,7517,2015,39,157
"union, oh",42867,42575,43159,2570,2278,2862,2015,39,159
"van wert, oh",21528,21351,21705,1524,1347,1701,2015,39,161
"vinton, oh",9858,9742,9974,1006,890,1122,2015,39,163
"warren, oh",181197,180280,182114,9184,8267,10101,2015,39,165
"washington, oh",44078,43662,44494,3673,3257,4089,2015,39,167
"wayne, oh",83933,82970,84896,9714,8751,10677,2015,39,169
"williams, oh",27548,27295,27801,2151,1898,2404,2015,39,171
"wood, oh",99106,98440,99772,6055,5389,6721,2015,39,173
"wyandot, oh",16670,16504,16836,1390,1224,1556,2015,39,175
"adair, ok",14316,13983,14649,4186,3853,4519,2015,40,001
"alfalfa, ok",3314,3256,3372,551,493,609,2015,40,003
"atoka, ok",8376,8181,8571,2138,1943,2333,2015,40,005
"beaver, ok",3634,3556,3712,799,721,877,2015,40,007
"beckham, ok",16078,15777,16379,2876,2575,3177,2015,40,009
"blaine, ok",6639,6508,6770,1351,1220,1482,2015,40,011
"bryan, ok",29891,29346,30436,6287,5742,6832,2015,40,013
"caddo, ok",18067,17699,18435,4637,4269,5005,2015,40,015
"canadian, ok",102230,101118,103342,12946,11834,14058,2015,40,017
"carter, ok",33571,33009,34133,6801,6239,7363,2015,40,019
"cherokee, ok",31520,30852,32188,7763,7095,8431,2015,40,021
"choctaw, ok",9498,9285,9711,2364,2151,2577,2015,40,023
"cimarron, ok",1267,1229,1305,413,375,451,2015,40,025
"cleveland, ok",202087,199844,204330,29380,27137,31623,2015,40,027
"coal, ok",3534,3448,3620,910,824,996,2015,40,029
"comanche, ok",86588,85373,87803,13764,12549,14979,2015,40,031
"cotton, ok",4051,3967,4135,809,725,893,2015,40,033
"craig, ok",9194,9008,9380,2026,1840,2212,2015,40,035
"creek, ok",49003,48290,49716,9021,8308,9734,2015,40,037
"custer, ok",20073,19648,20498,4497,4072,4922,2015,40,039
"delaware, ok",24508,23993,25023,6832,6317,7347,2015,40,041
"dewey, ok",3394,3332,3456,608,546,670,2015,40,043
"ellis, ok",2912,2864,2960,460,412,508,2015,40,045
"garfield, ok",44094,43348,44840,8690,7944,9436,2015,40,047
"garvin, ok",18961,18626,19296,3801,3466,4136,2015,40,049
"grady, ok",38928,38364,39492,6583,6019,7147,2015,40,051
"grant, ok",3088,3036,3140,485,433,537,2015,40,053
"greer, ok",3262,3196,3328,636,570,702,2015,40,055
"harmon, ok",1682,1636,1728,478,432,524,2015,40,057
"harper, ok",2460,2399,2521,602,541,663,2015,40,059
"haskell, ok",7968,7786,8150,2200,2018,2382,2015,40,061
"hughes, ok",7744,7572,7916,1923,1751,2095,2015,40,063
"jackson, ok",17891,17554,18228,3411,3074,3748,2015,40,065
"jefferson, ok",3929,3836,4022,979,886,1072,2015,40,067
"johnston, ok",6996,6846,7146,1656,1506,1806,2015,40,069
"kay, ok",29987,29482,30492,6197,5692,6702,2015,40,071
"kingfisher, ok",10917,10717,11117,2221,2021,2421,2015,40,073
"kiowa, ok",6000,5881,6119,1203,1084,1322,2015,40,075
"latimer, ok",6571,6441,6701,1411,1281,1541,2015,40,077
"le flore, ok",31362,30748,31976,8184,7570,8798,2015,40,079
"lincoln, ok",23859,23451,24267,4846,4438,5254,2015,40,081
"logan, ok",32289,31805,32773,5150,4666,5634,2015,40,083
"love, ok",6582,6443,6721,1400,1261,1539,2015,40,085
"mcclain, ok",27337,26907,27767,4948,4518,5378,2015,40,087
"mccurtain, ok",21411,20964,21858,5494,5047,5941,2015,40,089
"mcintosh, ok",11855,11589,12121,2979,2713,3245,2015,40,091
"major, ok",5380,5292,5468,894,806,982,2015,40,093
"marshall, ok",9755,9521,9989,2849,2615,3083,2015,40,095
"mayes, ok",27448,26981,27915,5905,5438,6372,2015,40,097
"murray, ok",9190,9014,9366,1865,1689,2041,2015,40,099
"muskogee, ok",44911,44139,45683,9978,9206,10750,2015,40,101
"noble, ok",8113,7982,8244,1317,1186,1448,2015,40,103
"nowata, ok",6749,6598,6900,1655,1504,1806,2015,40,105
"okfuskee, ok",7343,7180,7506,1805,1642,1968,2015,40,107
"oklahoma, ok",555480,550838,560122,108899,104257,113541,2015,40,109
"okmulgee, ok",26119,25686,26552,4950,4517,5383,2015,40,111
"osage, ok",31907,31428,32386,5415,4936,5894,2015,40,113
"ottawa, ok",20332,19959,20705,4996,4623,5369,2015,40,115
"pawnee, ok",11041,10840,11242,2243,2042,2444,2015,40,117
"payne, ok",54126,53109,55143,10018,9001,11035,2015,40,119
"pittsburg, ok",27796,27284,28308,6475,5963,6987,2015,40,121
"pontotoc, ok",24969,24490,25448,5666,5187,6145,2015,40,123
"pottawatomie, ok",48225,47483,48967,9374,8632,10116,2015,40,125
"pushmataha, ok",6843,6687,6999,1785,1629,1941,2015,40,127
"roger mills, ok",2606,2558,2654,470,422,518,2015,40,129
"rogers, ok",66504,65742,67266,9442,8680,10204,2015,40,131
"seminole, ok",16725,16401,17049,3885,3561,4209,2015,40,133
"sequoyah, ok",27519,27017,28021,6073,5571,6575,2015,40,135
"stephens, ok",30440,29950,30930,5748,5258,6238,2015,40,137
"texas, ok",14093,13713,14473,4446,4066,4826,2015,40,139
"tillman, ok",4672,4562,4782,1178,1068,1288,2015,40,141
"tulsa, ok",460213,456471,463955,86346,82604,90088,2015,40,143
"wagoner, ok",55211,54475,55947,9441,8705,10177,2015,40,145
"washington, ok",34822,34251,35393,6933,6362,7504,2015,40,147
"washita, ok",8118,7970,8266,1503,1355,1651,2015,40,149
"woods, ok",5989,5889,6089,893,793,993,2015,40,151
"woodward, ok",14681,14416,14946,2679,2414,2944,2015,40,153
"baker, or",10469,10344,10594,1029,904,1154,2015,41,001
"benton, or",65538,64884,66192,4995,4341,5649,2015,41,003
"clackamas, or",314516,312687,316345,20763,18934,22592,2015,41,005
"clatsop, or",26984,26651,27317,2756,2423,3089,2015,41,007
"columbia, or",37757,37424,38090,2867,2534,3200,2015,41,009
"coos, or",42234,41750,42718,4261,3777,4745,2015,41,011
"crook, or",14694,14520,14868,1406,1232,1580,2015,41,013
"curry, or",13608,13425,13791,1493,1310,1676,2015,41,015
"deschutes, or",129044,127752,130336,12206,10914,13498,2015,41,017
"douglas, or",73918,73221,74615,6551,5854,7248,2015,41,019
"gilliam, or",1275,1262,1288,98,85,111,2015,41,021
"grant, or",4656,4601,4711,448,393,503,2015,41,023
"harney, or",4839,4770,4908,539,470,608,2015,41,025
"hood river, or",17402,17137,17667,2246,1981,2511,2015,41,027
"jackson, or",150867,149448,152286,14683,13264,16102,2015,41,029
"jefferson, or",15242,15006,15478,2224,1988,2460,2015,41,031
"josephine, or",56778,56141,57415,5518,4881,6155,2015,41,033
"klamath, or",46366,45788,46944,5303,4725,5881,2015,41,035
"lake, or",4923,4850,4996,613,540,686,2015,41,037
"lane, or",265614,263411,267817,25609,23406,27812,2015,41,039
"lincoln, or",30360,29947,30773,3958,3545,4371,2015,41,041
"linn, or",89825,88939,90711,8152,7266,9038,2015,41,043
"malheur, or",19438,19149,19727,2626,2337,2915,2015,41,045
"marion, or",244994,242802,247186,26364,24172,28556,2015,41,047
"morrow, or",8348,8222,8474,1078,952,1204,2015,41,049
"multnomah, or",625516,621756,629276,55817,52057,59577,2015,41,051
"polk, or",58658,58096,59220,5140,4578,5702,2015,41,053
"sherman, or",1151,1138,1164,103,90,116,2015,41,055
"tillamook, or",17032,16795,17269,1928,1691,2165,2015,41,057
"umatilla, or",54299,53575,55023,7053,6329,7777,2015,41,059
"union, or",18700,18499,18901,1578,1377,1779,2015,41,061
"wallowa, or",4558,4505,4611,408,355,461,2015,41,063
"wasco, or",17732,17452,18012,2416,2136,2696,2015,41,065
"washington, or",463416,460480,466352,38483,35547,41419,2015,41,067
"wheeler, or",795,784,806,80,69,91,2015,41,069
"yamhill, or",73306,72528,74084,7501,6723,8279,2015,41,071
"adams, pa",73729,73108,74350,6309,5688,6930,2015,42,001
"allegheny, pa",927847,924006,931688,58815,54974,62656,2015,42,003
"armstrong, pa",49047,48652,49442,3781,3386,4176,2015,42,005
"beaver, pa",125910,125178,126642,7272,6540,8004,2015,42,007
"bedford, pa",34842,34515,35169,3229,2902,3556,2015,42,009
"berks, pa",309331,307091,311571,29080,26840,31320,2015,42,011
"blair, pa",92559,91896,93222,6281,5618,6944,2015,42,013
"bradford, pa",44826,44431,45221,3963,3568,4358,2015,42,015
"bucks, pa",486503,484190,488816,29954,27641,32267,2015,42,017
"butler, pa",142959,142239,143679,7359,6639,8079,2015,42,019
"cambria, pa",96137,95488,96786,6794,6145,7443,2015,42,021
"cameron, pa",3290,3257,3323,263,230,296,2015,42,023
"carbon, pa",47131,46730,47532,3616,3215,4017,2015,42,025
"centre, pa",111940,110894,112986,9576,8530,10622,2015,42,027
"chester, pa",402894,400749,405039,27417,25272,29562,2015,42,029
"clarion, pa",28101,27818,28384,2487,2204,2770,2015,42,031
"clearfield, pa",55788,55341,56235,4411,3964,4858,2015,42,033
"clinton, pa",27972,27718,28226,2290,2036,2544,2015,42,035
"columbia, pa",47672,47283,48061,3410,3021,3799,2015,42,037
"crawford, pa",60314,59702,60926,6520,5908,7132,2015,42,039
"cumberland, pa",179634,178391,180877,13126,11883,14369,2015,42,041
"dauphin, pa",210413,208924,211902,16831,15342,18320,2015,42,043
"delaware, pa",429260,426850,431670,31131,28721,33541,2015,42,045
"elk, pa",22847,22676,23018,1455,1284,1626,2015,42,047
"erie, pa",207174,205758,208590,15455,14039,16871,2015,42,049
"fayette, pa",96485,95702,97268,7878,7095,8661,2015,42,051
"forest, pa",3045,3008,3082,275,238,312,2015,42,053
"franklin, pa",112225,111097,113353,11645,10517,12773,2015,42,055
"fulton, pa",10665,10556,10774,904,795,1013,2015,42,057
"greene, pa",26369,26161,26577,1843,1635,2051,2015,42,059
"huntingdon, pa",29982,29746,30218,2247,2011,2483,2015,42,061
"indiana, pa",61012,60400,61624,5784,5172,6396,2015,42,063
"jefferson, pa",32092,31763,32421,3108,2779,3437,2015,42,065
"juniata, pa",17688,17477,17899,1949,1738,2160,2015,42,067
"lackawanna, pa",152797,151558,154036,12874,11635,14113,2015,42,069
"lancaster, pa",389615,386119,393111,48546,45050,52042,2015,42,071
"lawrence, pa",63935,63428,64442,4855,4348,5362,2015,42,073
"lebanon, pa",99528,98577,100479,9522,8571,10473,2015,42,075
"lehigh, pa",270454,268373,272535,25413,23332,27494,2015,42,077
"luzerne, pa",229223,227580,230866,19419,17776,21062,2015,42,079
"lycoming, pa",84280,83620,84940,6492,5832,7152,2015,42,081
"mc kean, pa",29659,29414,29904,2310,2065,2555,2015,42,083
"mercer, pa",78696,78026,79366,6738,6068,7408,2015,42,085
"mifflin, pa",32719,32292,33146,3940,3513,4367,2015,42,087
"monroe, pa",124777,123642,125912,11641,10506,12776,2015,42,089
"montgomery, pa",633897,631225,636569,35795,33123,38467,2015,42,091
"montour, pa",13754,13658,13850,730,634,826,2015,42,093
"northampton, pa",222689,221198,224180,16415,14924,17906,2015,42,095
"northumberland, pa",66404,65867,66941,5236,4699,5773,2015,42,097
"perry, pa",34320,33950,34690,3535,3165,3905,2015,42,099
"philadelphia, pa",1174950,1167908,1181992,144593,137551,151635,2015,42,101
"pike, pa",39857,39461,40253,3753,3357,4149,2015,42,103
"potter, pa",12148,12027,12269,1027,906,1148,2015,42,105
"schuylkill, pa",101811,101000,102622,8756,7945,9567,2015,42,107
"snyder, pa",27910,27562,28258,3275,2927,3623,2015,42,109
"somerset, pa",50656,50174,51138,4843,4361,5325,2015,42,111
"sullivan, pa",4147,4098,4196,407,358,456,2015,42,113
"susquehanna, pa",29814,29504,30124,3068,2758,3378,2015,42,115
"tioga, pa",29176,28880,29472,2738,2442,3034,2015,42,117
"union, pa",26707,26403,27011,2624,2320,2928,2015,42,119
"venango, pa",38669,38342,38996,3042,2715,3369,2015,42,121
"warren, pa",29239,28995,29483,2243,1999,2487,2015,42,123
"washington, pa",154911,154006,155816,9400,8495,10305,2015,42,125
"wayne, pa",33896,33580,34212,2991,2675,3307,2015,42,127
"westmoreland, pa",261716,260278,263154,16343,14905,17781,2015,42,129
"wyoming, pa",20479,20312,20646,1506,1339,1673,2015,42,131
"york, pa",338817,336744,340890,25815,23742,27888,2015,42,133
"bristol, ri",36352,36107,36597,1683,1438,1928,2015,44,001
"kent, ri",129409,128598,130220,6521,5710,7332,2015,44,003
"newport, ri",60809,60373,61245,3220,2784,3656,2015,44,005
"providence, ri",476300,474250,478350,41503,39453,43553,2015,44,007
"washington, ri",94211,93687,94735,4012,3488,4536,2015,44,009
"abbeville, sc",16736,16468,17004,2528,2260,2796,2015,45,001
"aiken, sc",117700,116228,119172,16143,14671,17615,2015,45,003
"allendale, sc",5629,5530,5728,821,722,920,2015,45,005
"anderson, sc",138409,136681,140137,20262,18534,21990,2015,45,007
"bamberg, sc",9595,9428,9762,1513,1346,1680,2015,45,009
