Provider_id,County,State,Lower_Payment_Est,Ave_Payment,Higher_Payment_Est,Start_Date,End_Date
331310,ulster,ny,15538,17883,20260,2013-07-01,2016-06-30
250017,chickasaw,ms,14662,16539,18544,2013-07-01,2016-06-30
100223,okaloosa,fl,22364,23391,24407,2013-04-01,2016-03-31
010113,mobile,al,22280,22943,23636,2013-04-01,2016-03-31
471304,orleans,vt,13295,14805,16605,2013-07-01,2016-06-30
190065,east baton rouge,la,16124,17008,17906,2013-07-01,2016-06-30
141336,madison,il,15824,18153,20736,2013-07-01,2016-06-30
140239,winnebago,il,14392,15319,16283,2013-07-01,2016-06-30
251306,perry,ms,14474,17553,20619,2013-07-01,2016-06-30
500054,spokane,wa,16180,17140,18119,2013-07-01,2016-06-30
050396,santa barbara,ca,19515,20095,20694,2013-04-01,2016-03-31
330250,clinton,ny,18649,19828,21050,2013-07-01,2016-06-30
160016,webster,ia,14609,15570,16455,2013-07-01,2016-06-30
100028,brevard,fl,23370,24726,26158,2013-04-01,2016-03-31
330399,bronx,ny,13107,14765,16289,2013-07-01,2016-06-30
281363,red willow,ne,18222,20046,21957,2013-07-01,2016-06-30
390058,cumberland,pa,17055,18456,19864,2013-07-01,2016-06-30
330307,tompkins,ny,20032,21073,22070,2013-04-01,2016-03-31
010011,jefferson,al,21945,23900,26022,2013-07-01,2016-06-30
141341,christian,il,13788,16054,18765,2013-07-01,2016-06-30
050308,santa clara,ca,23413,25391,27587,2013-07-01,2016-06-30
520002,portage,wi,18732,19637,20586,2013-04-01,2016-03-31
390058,cumberland,pa,21042,23663,26715,2013-07-01,2016-06-30
180056,henderson,ky,20589,23386,26633,2013-07-01,2016-06-30
320001,bernalillo,nm,20993,22891,25072,2013-04-01,2016-03-31
050116,los angeles,ca,16727,17739,18773,2013-07-01,2016-06-30
521359,ashland,wi,12586,14027,15400,2013-07-01,2016-06-30
420026,richland,sc,16190,17174,18202,2013-07-01,2016-06-30
390006,montour,pa,18924,20084,21328,2013-07-01,2016-06-30
440083,fentress,tn,12486,13713,15060,2013-07-01,2016-06-30
310022,camden,nj,19375,19652,19940,2013-04-01,2016-03-31
110029,hall,ga,13778,14360,14921,2013-07-01,2016-06-30
050127,yolo,ca,13965,15766,17568,2013-07-01,2016-06-30
100180,pinellas,fl,17813,19321,20762,2013-07-01,2016-06-30
100267,sarasota,fl,21396,23178,25054,2013-04-01,2016-03-31
500021,pierce,wa,13990,15237,16619,2013-07-01,2016-06-30
151316,clinton,in,14477,16751,19003,2013-07-01,2016-06-30
050211,alameda,ca,15807,17079,18348,2013-07-01,2016-06-30
370173,rogers,ok,13422,16605,19750,2013-07-01,2016-06-30
490122,fairfax,va,15868,17009,18099,2013-07-01,2016-06-30
340047,forsyth,nc,16031,16747,17456,2013-07-01,2016-06-30
431338,gregory,sd,15124,16941,18763,2013-07-01,2016-06-30
020001,anchorage,ak,13781,14785,15796,2013-07-01,2016-06-30
440072,dyer,tn,16359,17411,18581,2013-07-01,2016-06-30
260004,cooper,mo,11805,13562,15369,2013-07-01,2016-06-30
330065,niagara,ny,13684,15404,17062,2013-07-01,2016-06-30
240053,hennepin,mn,20490,21147,21823,2013-04-01,2016-03-31
010131,madison,al,21929,22499,23069,2013-04-01,2016-03-31
160033,scott,ia,22579,24168,25923,2013-07-01,2016-06-30
070027,hartford,ct,21758,22833,23928,2013-04-01,2016-03-31
100001,duval,fl,15579,16879,18301,2013-07-01,2016-06-30
100073,broward,fl,23001,24668,26427,2013-07-01,2016-06-30
171372,scott,ks,15696,18206,21136,2013-07-01,2016-06-30
140117,cook,il,25794,27223,28722,2013-07-01,2016-06-30
390265,allegheny,pa,16565,17767,19062,2013-07-01,2016-06-30
281334,boone,ne,19029,20749,22510,2013-07-01,2016-06-30
530015,teton,wy,18766,19785,20880,2013-04-01,2016-03-31
240088,kandiyohi,mn,21688,24034,26706,2013-04-01,2016-03-31
390031,schuylkill,pa,16735,17966,19183,2013-07-01,2016-06-30
050018,los angeles,ca,13909,15796,17905,2013-07-01,2016-06-30
340014,forsyth,nc,19492,20577,21767,2013-07-01,2016-06-30
230208,montcalm,mi,13279,15186,17196,2013-07-01,2016-06-30
370022,jackson,ok,13377,14596,16010,2013-07-01,2016-06-30
490050,arlington,va,14748,15967,17316,2013-07-01,2016-06-30
410007,providence,ri,18745,19843,21079,2013-07-01,2016-06-30
200008,cumberland,me,16617,17925,19193,2013-07-01,2016-06-30
110100,jefferson,ga,11821,13708,15871,2013-07-01,2016-06-30
050738,los angeles,ca,22896,25169,27425,2013-07-01,2016-06-30
440046,dickson,tn,13802,14913,16015,2013-07-01,2016-06-30
520087,la crosse,wi,15727,16880,18005,2013-07-01,2016-06-30
320011,rio arriba,nm,19546,20729,22040,2013-04-01,2016-03-31
440133,davidson,tn,14946,15965,17004,2013-07-01,2016-06-30
050425,sacramento,ca,14947,17646,20513,2013-07-01,2016-06-30
451300,parmer,tx,18737,21593,24494,2013-07-01,2016-06-30
150023,vigo,in,16195,16868,17593,2013-07-01,2016-06-30
450200,bowie,tx,22501,24717,27142,2013-07-01,2016-06-30
050126,los angeles,ca,22623,25049,27619,2013-07-01,2016-06-30
010120,monroe,al,14681,16158,17615,2013-07-01,2016-06-30
110015,carroll,ga,16147,17938,19725,2013-07-01,2016-06-30
390231,montgomery,pa,16080,16720,17376,2013-07-01,2016-06-30
130049,kootenai,id,20913,22396,23954,2013-07-01,2016-06-30
380002,josephine,or,17971,19705,21602,2013-07-01,2016-06-30
140288,dupage,il,17399,18175,18947,2013-07-01,2016-06-30
180012,hardin,ky,21951,23715,25750,2013-07-01,2016-06-30
161310,adair,ia,11657,14033,16234,2013-07-01,2016-06-30
310040,hudson,nj,27842,31301,35112,2013-04-01,2016-03-31
360266,franklin,oh,18313,18622,18935,2013-04-01,2016-03-31
420073,lexington,sc,15925,16549,17145,2013-07-01,2016-06-30
150042,knox,in,19573,20435,21337,2013-04-01,2016-03-31
210004,montgomery,md,16593,17342,18113,2013-07-01,2016-06-30
101301,suwannee,fl,15237,16909,18758,2013-07-01,2016-06-30
341325,ashe,nc,17360,19933,22766,2013-07-01,2016-06-30
370099,payne,ok,14257,16097,18162,2013-07-01,2016-06-30
380001,wasco,or,11737,13200,14738,2013-07-01,2016-06-30
120001,honolulu,hi,18436,19638,20993,2013-07-01,2016-06-30
410007,providence,ri,16696,17550,18348,2013-07-01,2016-06-30
670023,tarrant,tx,20355,22415,24687,2013-04-01,2016-03-31
330102,erie,ny,13558,14900,16311,2013-07-01,2016-06-30
190102,lafayette,la,15059,16063,17190,2013-07-01,2016-06-30
180013,warren,ky,16322,17281,18234,2013-07-01,2016-06-30
110165,clayton,ga,20261,21965,23720,2013-04-01,2016-03-31
390147,washington,pa,16537,18063,19601,2013-07-01,2016-06-30
440009,cumberland,tn,15989,16856,17667,2013-07-01,2016-06-30
181311,grant,ky,14358,17272,20165,2013-07-01,2016-06-30
070028,fairfield,ct,23544,24640,25858,2013-04-01,2016-03-31
010011,jefferson,al,22772,23861,25064,2013-04-01,2016-03-31
310050,morris,nj,18034,18992,19995,2013-07-01,2016-06-30
500015,king,wa,13634,14805,16062,2013-07-01,2016-06-30
160079,linn,ia,14755,15385,16004,2013-07-01,2016-06-30
440084,monroe,tn,14507,15565,16671,2013-07-01,2016-06-30
450855,cameron,tx,28879,30627,32506,2013-04-01,2016-03-31
230041,bay,mi,20661,21505,22386,2013-04-01,2016-03-31
160082,polk,ia,19605,19928,20261,2013-04-01,2016-03-31
140150,cook,il,23204,25549,28063,2013-04-01,2016-03-31
520103,waukesha,wi,17067,18108,19206,2013-07-01,2016-06-30
050488,alameda,ca,17475,19022,20664,2013-07-01,2016-06-30
360147,washington,oh,17340,18222,19075,2013-07-01,2016-06-30
171313,kearny,ks,15625,18124,20548,2013-07-01,2016-06-30
371329,major,ok,17121,20183,23114,2013-07-01,2016-06-30
050350,los angeles,ca,19867,21348,22895,2013-07-01,2016-06-30
050197,san mateo,ca,21118,24021,27233,2013-07-01,2016-06-30
500001,king,wa,13832,14730,15731,2013-07-01,2016-06-30
330044,oneida,ny,21035,23124,25320,2013-07-01,2016-06-30
440150,davidson,tn,23602,24808,26034,2013-04-01,2016-03-31
190045,saint tammany,la,14066,15276,16464,2013-07-01,2016-06-30
070031,new haven,ct,15933,17159,18496,2013-07-01,2016-06-30
100231,escambia,fl,21865,23583,25487,2013-07-01,2016-06-30
050444,merced,ca,21832,24334,27261,2013-07-01,2016-06-30
260191,saint charles,mo,20936,23279,25890,2013-07-01,2016-06-30
370049,payne,ok,21557,24036,26952,2013-07-01,2016-06-30
031315,apache,az,11926,14403,16927,2013-07-01,2016-06-30
520206,waukesha,wi,15384,17140,19142,2013-07-01,2016-06-30
280077,dodge,ne,21500,22942,24433,2013-04-01,2016-03-31
160013,muscatine,ia,13219,15016,16916,2013-07-01,2016-06-30
161316,fayette,ia,15898,18359,20782,2013-07-01,2016-06-30
330261,westchester,ny,16627,18105,19672,2013-07-01,2016-06-30
050376,los angeles,ca,18193,20664,23177,2013-07-01,2016-06-30
370113,delaware,ok,19727,21402,23214,2013-04-01,2016-03-31
150069,jefferson,in,14878,15900,16901,2013-07-01,2016-06-30
531304,hot springs,wy,13640,15945,18170,2013-07-01,2016-06-30
290008,elko,nv,20349,23355,26882,2013-07-01,2016-06-30
160080,clinton,ia,17045,18002,18977,2013-07-01,2016-06-30
050296,san benito,ca,18153,20862,23928,2013-07-01,2016-06-30
450617,harris,tx,17878,18734,19619,2013-07-01,2016-06-30
440011,blount,tn,14120,15132,16252,2013-07-01,2016-06-30
390050,allegheny,pa,18539,19356,20184,2013-04-01,2016-03-31
260020,saint louis,mo,22122,23804,25689,2013-07-01,2016-06-30
060114,douglas,co,19070,21549,24456,2013-07-01,2016-06-30
450697,bexar,tx,22913,26009,29453,2013-04-01,2016-03-31
010033,jefferson,al,16723,17545,18382,2013-07-01,2016-06-30
100259,hillsborough,fl,16990,18045,19108,2013-07-01,2016-06-30
140125,madison,il,15531,16910,18344,2013-07-01,2016-06-30
420053,newberry,sc,14717,16056,17372,2013-07-01,2016-06-30
110194,seminole,ga,12077,14090,16441,2013-07-01,2016-06-30
141327,wabash,il,15454,16253,17108,2013-04-01,2016-03-31
310084,ocean,nj,22776,25290,28054,2013-07-01,2016-06-30
251309,wilkinson,ms,13422,15605,18248,2013-07-01,2016-06-30
290032,washoe,nv,14673,16092,17517,2013-07-01,2016-06-30
050261,tulare,ca,21354,22745,24224,2013-04-01,2016-03-31
451347,coleman,tx,14899,17088,19654,2013-07-01,2016-06-30
420103,greenville,sc,15455,16948,18405,2013-07-01,2016-06-30
460005,weber,ut,21744,24386,27487,2013-07-01,2016-06-30
161357,palo alto,ia,15327,18097,21168,2013-07-01,2016-06-30
520011,barron,wi,15143,16809,18465,2013-07-01,2016-06-30
100255,hillsborough,fl,19363,22319,25746,2013-07-01,2016-06-30
321309,luna,nm,12875,14318,15707,2013-07-01,2016-06-30
500151,pierce,wa,17977,18481,18997,2013-04-01,2016-03-31
190045,saint tammany,la,22387,24390,26806,2013-07-01,2016-06-30
360156,sandusky,oh,22619,24208,25979,2013-04-01,2016-03-31
100070,sarasota,fl,17036,17995,18971,2013-07-01,2016-06-30
110030,bartow,ga,20345,21363,22381,2013-04-01,2016-03-31
100051,lake,fl,22331,23230,24204,2013-04-01,2016-03-31
310047,atlantic,nj,16526,17591,18708,2013-07-01,2016-06-30
030024,maricopa,az,19970,22392,25161,2013-04-01,2016-03-31
520138,milwaukee,wi,15520,16078,16627,2013-07-01,2016-06-30
391314,crawford,pa,14680,16771,19002,2013-07-01,2016-06-30
210051,prince georges,md,25540,27138,28757,2013-04-01,2016-03-31
330235,cayuga,ny,19479,21804,24358,2013-07-01,2016-06-30
190236,bossier,la,17616,18895,20266,2013-07-01,2016-06-30
450809,travis,tx,19511,20178,20879,2013-04-01,2016-03-31
181321,wayne,ky,14587,16245,17908,2013-07-01,2016-06-30
220029,essex,ma,15685,16577,17458,2013-07-01,2016-06-30
360027,summit,oh,16433,17191,17968,2013-07-01,2016-06-30
050101,solano,ca,24185,25782,27486,2013-04-01,2016-03-31
450236,hopkins,tx,16266,17953,19809,2013-07-01,2016-06-30
050009,napa,ca,14540,15471,16375,2013-07-01,2016-06-30
670077,harris,tx,21498,23683,26153,2013-07-01,2016-06-30
140046,jefferson,il,22499,24242,26071,2013-07-01,2016-06-30
030064,pima,az,14039,15271,16518,2013-07-01,2016-06-30
140179,cook,il,17615,18541,19455,2013-07-01,2016-06-30
050107,santa barbara,ca,21065,22823,24950,2013-07-01,2016-06-30
331315,saint lawrence,ny,13549,15534,17515,2013-07-01,2016-06-30
450558,taylor,tx,15755,17263,18919,2013-07-01,2016-06-30
050567,orange,ca,22254,24064,26015,2013-07-01,2016-06-30
230089,wayne,mi,17659,18643,19626,2013-07-01,2016-06-30
061313,kit carson,co,19226,22251,25195,2013-07-01,2016-06-30
440133,davidson,tn,15284,16208,17123,2013-07-01,2016-06-30
260191,saint charles,mo,20013,20913,21867,2013-04-01,2016-03-31
390071,clinton,pa,20762,24009,27787,2013-07-01,2016-06-30
170023,finney,ks,21741,24544,27895,2013-07-01,2016-06-30
010149,montgomery,al,14085,15315,16512,2013-07-01,2016-06-30
520034,manitowoc,wi,13897,15583,17274,2013-07-01,2016-06-30
451308,yoakum,tx,15530,18155,21243,2013-07-01,2016-06-30
050283,alameda,ca,16398,17625,18955,2013-07-01,2016-06-30
380051,marion,or,17697,18156,18615,2013-04-01,2016-03-31
460017,box elder,ut,14690,17139,19583,2013-07-01,2016-06-30
450083,smith,tx,17644,18405,19111,2013-07-01,2016-06-30
230069,livingston,mi,20981,24071,27606,2013-07-01,2016-06-30
310003,hudson,nj,16598,17462,18337,2013-07-01,2016-06-30
420051,florence,sc,19378,20416,21478,2013-07-01,2016-06-30
140162,mclean,il,20112,21835,23759,2013-07-01,2016-06-30
450024,el paso,tx,18812,21197,24031,2013-07-01,2016-06-30
100296,miami-dade,fl,23828,24952,26090,2013-04-01,2016-03-31
140118,cook,il,14280,15354,16427,2013-07-01,2016-06-30
100034,miami-dade,fl,21352,22906,24570,2013-07-01,2016-06-30
360259,lucas,oh,15218,16824,18657,2013-07-01,2016-06-30
390058,cumberland,pa,15684,17357,19157,2013-07-01,2016-06-30
310060,warren,nj,16333,17486,18575,2013-07-01,2016-06-30
100167,broward,fl,16509,17687,19031,2013-07-01,2016-06-30
490093,hampton city,va,20700,22734,25007,2013-07-01,2016-06-30
230055,dickinson,mi,19906,22391,25293,2013-07-01,2016-06-30
360125,ashtabula,oh,14678,15893,17226,2013-07-01,2016-06-30
261337,crawford,mo,14258,16048,18071,2013-07-01,2016-06-30
300011,hillsborough,nh,15170,16250,17361,2013-07-01,2016-06-30
330196,kings,ny,16818,17720,18643,2013-07-01,2016-06-30
390217,westmoreland,pa,15344,17378,19492,2013-07-01,2016-06-30
070005,new haven,ct,16913,17927,18986,2013-07-01,2016-06-30
140197,cook,il,14304,16399,18883,2013-07-01,2016-06-30
220015,hampshire,ma,14998,16166,17353,2013-07-01,2016-06-30
241362,wright,mn,11389,13662,15810,2013-07-01,2016-06-30
241380,hubbard,mn,13163,15293,17408,2013-07-01,2016-06-30
440002,madison,tn,24258,24886,25559,2013-04-01,2016-03-31
050108,sacramento,ca,21887,23407,25000,2013-07-01,2016-06-30
390071,clinton,pa,14951,16813,18922,2013-07-01,2016-06-30
051311,butte,ca,13792,15433,16934,2013-07-01,2016-06-30
210004,montgomery,md,23159,24079,25048,2013-04-01,2016-03-31
050158,los angeles,ca,17046,19053,21390,2013-07-01,2016-06-30
210016,montgomery,md,15664,16767,17861,2013-07-01,2016-06-30
260142,saline,mo,23341,26010,28961,2013-04-01,2016-03-31
440006,davidson,tn,20414,22771,25487,2013-07-01,2016-06-30
380060,multnomah,or,13911,15181,16604,2013-07-01,2016-06-30
490110,montgomery,va,23802,24901,26052,2013-04-01,2016-03-31
260183,cape girardeau,mo,15440,16130,16842,2013-07-01,2016-06-30
260009,pettis,mo,12992,14067,15192,2013-07-01,2016-06-30
231333,gogebic,mi,15451,17714,20328,2013-07-01,2016-06-30
331311,herkimer,ny,14116,16139,18408,2013-07-01,2016-06-30
450465,matagorda,tx,20928,23819,26988,2013-07-01,2016-06-30
360016,hamilton,oh,20744,22828,25115,2013-07-01,2016-06-30
330246,suffolk,ny,22128,22818,23521,2013-04-01,2016-03-31
050724,kern,ca,16999,18277,19534,2013-07-01,2016-06-30
500011,king,wa,15199,16521,17937,2013-07-01,2016-06-30
440034,anderson,tn,15649,16508,17331,2013-07-01,2016-06-30
390035,bucks,pa,15483,16977,18502,2013-07-01,2016-06-30
330164,monroe,ny,12836,13872,14938,2013-07-01,2016-06-30
330386,sullivan,ny,22145,24540,27133,2013-07-01,2016-06-30
350070,cass,nd,19757,20684,21638,2013-04-01,2016-03-31
140172,cook,il,17157,18107,19112,2013-07-01,2016-06-30
230108,houghton,mi,20170,21489,22953,2013-04-01,2016-03-31
141330,tazewell,il,15601,18827,21790,2013-07-01,2016-06-30
390179,chester,pa,21528,22331,23188,2013-04-01,2016-03-31
100290,sumter,fl,17200,17816,18414,2013-07-01,2016-06-30
150128,marion,in,16637,17578,18536,2013-07-01,2016-06-30
040084,saline,ar,14615,15514,16368,2013-07-01,2016-06-30
231330,sanilac,mi,13039,15200,17599,2013-07-01,2016-06-30
440032,hawkins,tn,15023,16502,18071,2013-07-01,2016-06-30
471301,orange,vt,13260,14648,16118,2013-07-01,2016-06-30
110008,cherokee,ga,15381,16323,17236,2013-07-01,2016-06-30
230174,ottawa,mi,12521,14511,16887,2013-07-01,2016-06-30
520189,kenosha,wi,20131,20949,21734,2013-04-01,2016-03-31
450148,johnson,tx,13277,14633,16167,2013-07-01,2016-06-30
110042,paulding,ga,13984,15009,15963,2013-07-01,2016-06-30
220046,berkshire,ma,16090,16915,17771,2013-07-01,2016-06-30
150112,bartholomew,in,19596,20348,21148,2013-04-01,2016-03-31
050492,fresno,ca,15787,16658,17572,2013-07-01,2016-06-30
100025,escambia,fl,15145,16101,17191,2013-07-01,2016-06-30
390080,philadelphia,pa,20874,23126,25532,2013-07-01,2016-06-30
360075,cuyahoga,oh,21895,24496,27416,2013-07-01,2016-06-30
290003,clark,nv,20360,21471,22629,2013-07-01,2016-06-30
360090,lucas,oh,14879,15948,17080,2013-07-01,2016-06-30
370149,pottawatomie,ok,21107,23168,25405,2013-04-01,2016-03-31
510070,raleigh,wv,22335,24385,26577,2013-07-01,2016-06-30
260219,saint charles,mo,16242,17714,19231,2013-07-01,2016-06-30
330223,saint lawrence,ny,13239,14640,16210,2013-07-01,2016-06-30
320021,bernalillo,nm,15188,16039,16956,2013-07-01,2016-06-30
050116,los angeles,ca,23598,24467,25415,2013-04-01,2016-03-31
330259,nassau,ny,17092,18631,20256,2013-07-01,2016-06-30
100125,miami-dade,fl,14921,16529,18093,2013-07-01,2016-06-30
290047,clark,nv,21925,24761,27726,2013-07-01,2016-06-30
100046,pasco,fl,16986,18244,19517,2013-07-01,2016-06-30
141309,woodford,il,13072,15203,17823,2013-07-01,2016-06-30
520160,outagamie,wi,15145,16236,17401,2013-07-01,2016-06-30
670080,bell,tx,19586,21786,24259,2013-07-01,2016-06-30
050709,san bernardino,ca,21175,23763,26676,2013-07-01,2016-06-30
100047,charlotte,fl,20771,23609,26704,2013-07-01,2016-06-30
490023,fauquier,va,16827,17905,18952,2013-07-01,2016-06-30
150173,tippecanoe,in,21041,22609,24269,2013-07-01,2016-06-30
521357,walworth,wi,14563,17095,19993,2013-07-01,2016-06-30
230176,wayne,mi,22620,24839,27189,2013-07-01,2016-06-30
230133,otsego,mi,17764,18531,19360,2013-04-01,2016-03-31
190146,jefferson,la,19873,21670,23709,2013-07-01,2016-06-30
310019,passaic,nj,18246,19065,19956,2013-07-01,2016-06-30
130049,kootenai,id,16196,17039,17900,2013-07-01,2016-06-30
050755,los angeles,ca,23430,25924,28593,2013-04-01,2016-03-31
180102,mccracken,ky,21266,23086,25216,2013-07-01,2016-06-30
450684,harris,tx,17067,18158,19390,2013-07-01,2016-06-30
420051,florence,sc,16196,16857,17545,2013-07-01,2016-06-30
190167,evangeline,la,15077,16395,17774,2013-07-01,2016-06-30
150076,marshall,in,14519,16136,18106,2013-07-01,2016-06-30
110026,elbert,ga,13878,15261,16571,2013-07-01,2016-06-30
231314,sanilac,mi,13768,15854,17984,2013-07-01,2016-06-30
670041,williamson,tx,18932,21001,23273,2013-07-01,2016-06-30
450855,cameron,tx,24634,27706,31182,2013-07-01,2016-06-30
370227,tulsa,ok,12697,14648,16952,2013-07-01,2016-06-30
520017,chippewa,wi,19661,21428,23406,2013-04-01,2016-03-31
050013,napa,ca,23099,25476,28057,2013-07-01,2016-06-30
141336,madison,il,21996,23595,25355,2013-04-01,2016-03-31
050261,tulare,ca,14331,15244,16146,2013-07-01,2016-06-30
520198,winnebago,wi,15124,16468,17873,2013-07-01,2016-06-30
300019,cheshire,nh,14162,15357,16674,2013-07-01,2016-06-30
050528,merced,ca,13685,15318,16979,2013-07-01,2016-06-30
381305,grant,or,16021,19063,22159,2013-07-01,2016-06-30
150100,vanderburgh,in,21036,22421,24037,2013-07-01,2016-06-30
331302,essex,ny,16423,18893,21391,2013-07-01,2016-06-30
330023,dutchess,ny,20822,21671,22548,2013-04-01,2016-03-31
110198,fulton,ga,20945,23208,25512,2013-07-01,2016-06-30
050039,butte,ca,14247,15103,16026,2013-07-01,2016-06-30
440131,tipton,tn,14331,16461,18541,2013-07-01,2016-06-30
490144,prince william,va,16033,18106,20246,2013-07-01,2016-06-30
330211,saint lawrence,ny,18986,20604,22405,2013-04-01,2016-03-31
330181,nassau,ny,27846,29331,30889,2013-04-01,2016-03-31
050043,alameda,ca,22382,23250,24206,2013-04-01,2016-03-31
290022,clark,nv,19563,21039,22480,2013-07-01,2016-06-30
400120,caguas,pr,18052,20632,23532,2013-07-01,2016-06-30
150002,lake,in,16094,16945,17852,2013-07-01,2016-06-30
240038,ramsey,mn,20608,21544,22469,2013-04-01,2016-03-31
030065,maricopa,az,19858,20624,21405,2013-04-01,2016-03-31
340024,sampson,nc,14618,15658,16685,2013-07-01,2016-06-30
220116,suffolk,ma,16787,18128,19459,2013-07-01,2016-06-30
500108,pierce,wa,15784,16792,17810,2013-07-01,2016-06-30
061326,teller,co,12489,14781,17186,2013-07-01,2016-06-30
150059,hamilton,in,18836,21026,23445,2013-07-01,2016-06-30
210019,wicomico,md,15884,16546,17238,2013-07-01,2016-06-30
140007,will,il,23531,25012,26695,2013-07-01,2016-06-30
140180,cook,il,13748,15279,16914,2013-07-01,2016-06-30
231305,arenac,mi,14856,16809,19014,2013-07-01,2016-06-30
270014,missoula,mt,13980,14983,16092,2013-07-01,2016-06-30
140032,effingham,il,15058,15962,16854,2013-07-01,2016-06-30
220012,barnstable,ma,18027,18650,19308,2013-07-01,2016-06-30
051318,humboldt,ca,13730,15956,18363,2013-07-01,2016-06-30
060104,broomfield,co,15206,17071,19195,2013-07-01,2016-06-30
520177,milwaukee,wi,14550,15390,16339,2013-07-01,2016-06-30
361301,defiance,oh,14307,16756,19169,2013-07-01,2016-06-30
201305,washington,me,19294,21810,24692,2013-07-01,2016-06-30
390101,york,pa,15256,16844,18475,2013-07-01,2016-06-30
290021,clark,nv,24306,26442,28929,2013-04-01,2016-03-31
190204,saint tammany,la,15157,16400,17723,2013-07-01,2016-06-30
400019,san juan,pr,12538,13997,15377,2013-07-01,2016-06-30
430077,pennington,sd,15214,16115,17063,2013-07-01,2016-06-30
040088,union,ar,14682,16047,17551,2013-07-01,2016-06-30
160005,carroll,ia,13601,14929,16244,2013-07-01,2016-06-30
520017,chippewa,wi,13226,14605,16057,2013-07-01,2016-06-30
150169,marion,in,17115,18042,18985,2013-07-01,2016-06-30
140093,vermilion,il,17456,18565,19682,2013-07-01,2016-06-30
440057,claiborne,tn,14384,16277,18519,2013-07-01,2016-06-30
330013,albany,ny,16845,18047,19324,2013-07-01,2016-06-30
261306,sullivan,mo,15486,18387,21296,2013-07-01,2016-06-30
521336,sawyer,wi,13567,15171,16714,2013-07-01,2016-06-30
520028,green,wi,13098,14425,15835,2013-07-01,2016-06-30
180070,grayson,ky,13495,14833,16437,2013-07-01,2016-06-30
271338,big horn,mt,16666,19707,22527,2013-07-01,2016-06-30
050506,san luis obispo,ca,19762,20646,21566,2013-04-01,2016-03-31
381314,lincoln,or,13731,15616,17849,2013-07-01,2016-06-30
390114,allegheny,pa,13944,16007,18470,2013-07-01,2016-06-30
151318,miami,in,14086,16294,18761,2013-07-01,2016-06-30
490045,manassas city,va,22046,24437,26961,2013-07-01,2016-06-30
450604,gillespie,tx,21070,21668,22310,2013-04-01,2016-03-31
310052,ocean,nj,25003,26502,28119,2013-07-01,2016-06-30
330024,new york,ny,21608,23107,24737,2013-07-01,2016-06-30
240076,wright,mn,22157,24396,26970,2013-04-01,2016-03-31
310006,passaic,nj,22371,25304,28636,2013-07-01,2016-06-30
520013,eau claire,wi,20524,22167,23914,2013-07-01,2016-06-30
260064,audrain,mo,16545,17749,19014,2013-07-01,2016-06-30
450755,hockley,tx,12951,15163,17725,2013-07-01,2016-06-30
220060,plymouth,ma,15261,16224,17251,2013-07-01,2016-06-30
510023,hancock,wv,24527,27344,30490,2013-07-01,2016-06-30
490044,suffolk city,va,15479,16399,17340,2013-07-01,2016-06-30
120007,honolulu,hi,25993,27240,28498,2013-04-01,2016-03-31
500002,walla walla,wa,20435,22570,24899,2013-07-01,2016-06-30
141346,fayette,il,14410,16415,18984,2013-07-01,2016-06-30
140186,kankakee,il,18197,19388,20637,2013-07-01,2016-06-30
050704,los angeles,ca,23964,26065,28401,2013-04-01,2016-03-31
030121,maricopa,az,21128,22036,22999,2013-04-01,2016-03-31
090011,district of columbia,dc,15162,16056,16911,2013-07-01,2016-06-30
050516,sacramento,ca,20753,21472,22260,2013-04-01,2016-03-31
050441,santa clara,ca,22286,22758,23246,2013-04-01,2016-03-31
381315,baker,or,12531,14515,17006,2013-07-01,2016-06-30
151304,rush,in,15057,16835,18642,2013-07-01,2016-06-30
010164,talladega,al,14748,16530,18451,2013-07-01,2016-06-30
360011,marion,oh,22856,24837,26946,2013-04-01,2016-03-31
390016,lawrence,pa,15675,16958,18447,2013-07-01,2016-06-30
050740,los angeles,ca,18482,20023,21510,2013-07-01,2016-06-30
160024,polk,ia,13468,14589,15816,2013-07-01,2016-06-30
451365,burnet,tx,13924,16230,19124,2013-07-01,2016-06-30
291311,nye,nv,21276,24405,27877,2013-07-01,2016-06-30
190044,acadia,la,14198,15728,17409,2013-07-01,2016-06-30
440009,cumberland,tn,19859,20705,21625,2013-04-01,2016-03-31
470003,chittenden,vt,22241,23303,24470,2013-07-01,2016-06-30
030043,cochise,az,14296,15744,17207,2013-07-01,2016-06-30
070016,new haven,ct,24419,26018,27814,2013-04-01,2016-03-31
050231,los angeles,ca,16341,17674,19161,2013-07-01,2016-06-30
041303,franklin,ar,11857,14514,17187,2013-07-01,2016-06-30
151316,clinton,in,14136,16552,19302,2013-07-01,2016-06-30
281338,howard,ne,13984,16036,18180,2013-07-01,2016-06-30
150008,lake,in,22370,24413,26588,2013-04-01,2016-03-31
230066,muskegon,mi,21524,23812,26362,2013-07-01,2016-06-30
050633,san luis obispo,ca,14286,15272,16200,2013-07-01,2016-06-30
370166,wagoner,ok,11919,13938,16004,2013-07-01,2016-06-30
460052,utah,ut,22507,23779,25120,2013-04-01,2016-03-31
360010,tuscarawas,oh,21083,22387,23771,2013-04-01,2016-03-31
520049,brown,wi,19775,20241,20701,2013-04-01,2016-03-31
050367,solano,ca,19538,20631,21780,2013-04-01,2016-03-31
130013,canyon,id,13286,14858,16565,2013-07-01,2016-06-30
